track,box,filename,hz
INTELLIVUE/RESP,box4,nd7wx5v9h_251020_144903.vital,62.5
INTELLIVUE/ABP_MEAN,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/ABP_SYS,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/ABP_DIA,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/ABP_HR,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/AWAY_CO2_ET,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/AWAY_CO2_INSP_MIN,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_241224_121551.vital,1.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_241224_121551.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_241224_121551.vital,125.0
INTELLIVUE/CO2,box5,xpwhbn6yp_241224_121551.vital,62.5
INTELLIVUE/ABP,box5,xpwhbn6yp_241224_121551.vital,125.0
INTELLIVUE/ECG_III,box5,xpwhbn6yp_250524_200959.vital,500.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250524_200959.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250524_200959.vital,125.0
INTELLIVUE/RESP,box5,xpwhbn6yp_250524_200959.vital,62.5
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/ST_I,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/ST_II,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/ST_III,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/ST_AVR,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/ST_AVL,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/ST_AVF,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/ST_V,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/ST_MCL,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/NIBP_SYS,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/NIBP_DIA,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/NIBP_MEAN,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/NIBP_HR,box5,xpwhbn6yp_250524_200959.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250503_193043.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250503_193043.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250503_193043.vital,1.0
INTELLIVUE/NIBP_SYS,box5,xpwhbn6yp_250503_193043.vital,1.0
INTELLIVUE/NIBP_DIA,box5,xpwhbn6yp_250503_193043.vital,1.0
INTELLIVUE/NIBP_MEAN,box5,xpwhbn6yp_250503_193043.vital,1.0
INTELLIVUE/NIBP_HR,box5,xpwhbn6yp_250503_193043.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250503_193043.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_250503_193043.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250503_193043.vital,1.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250503_193043.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250503_193043.vital,125.0
INTELLIVUE/CO2,box5,xpwhbn6yp_250503_193043.vital,62.5
INTELLIVUE/RESP,box5,xpwhbn6yp_250503_193043.vital,62.5
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/ST_I,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/ST_II,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/ST_III,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/ST_AVR,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/ST_AVL,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/ST_AVF,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/ST_V,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/ST_MCL,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/NIBP_SYS,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/NIBP_HR,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250130_105519.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250130_105519.vital,125.0
INTELLIVUE/CO2,box5,xpwhbn6yp_250130_105519.vital,62.5
INTELLIVUE/RESP,box5,xpwhbn6yp_250130_105519.vital,62.5
INTELLIVUE/ECG_III,box5,xpwhbn6yp_250130_105519.vital,500.0
INTELLIVUE/NIBP_DIA,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/NIBP_MEAN,box5,xpwhbn6yp_250130_105519.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/ST_I,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/ST_II,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/ST_III,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/ST_AVR,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/ST_AVL,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/ST_AVF,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/ST_V,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/ST_MCL,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/NIBP_SYS,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/NIBP_DIA,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/NIBP_MEAN,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/NIBP_HR,box5,xpwhbn6yp_250204_014650.vital,1.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250204_014650.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250204_014650.vital,125.0
INTELLIVUE/RESP,box5,xpwhbn6yp_250204_014650.vital,62.5
INTELLIVUE/ECG_III,box5,xpwhbn6yp_250204_014650.vital,500.0
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/NIBP_SYS,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/NIBP_DIA,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/NIBP_MEAN,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/NIBP_HR,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250509_121011.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250509_121011.vital,125.0
INTELLIVUE/RESP,box5,xpwhbn6yp_250509_121011.vital,62.5
INTELLIVUE/RR,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ST_I,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ST_II,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ST_III,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ST_AVR,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ST_AVL,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ST_AVF,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ECG_III,box5,xpwhbn6yp_250509_121011.vital,500.0
INTELLIVUE/ST_V,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ST_MCL,box5,xpwhbn6yp_250509_121011.vital,1.0
INTELLIVUE/ECG_I,box5,xpwhbn6yp_250509_121011.vital,500.0
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/ST_I,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/ST_II,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/ST_III,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/ST_AVR,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/ST_AVL,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/ST_AVF,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/ST_V,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/ST_MCL,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/NIBP_SYS,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/NIBP_DIA,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/NIBP_MEAN,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/NIBP_HR,box5,xpwhbn6yp_250204_155721.vital,1.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250204_155721.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250204_155721.vital,125.0
INTELLIVUE/RESP,box5,xpwhbn6yp_250204_155721.vital,62.5
INTELLIVUE/ECG_III,box5,xpwhbn6yp_250204_155721.vital,500.0
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/NIBP_SYS,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/NIBP_DIA,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/NIBP_MEAN,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/NIBP_HR,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/ST_I,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/ST_II,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/ST_III,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/ST_AVR,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/ST_AVL,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/ST_AVF,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/ST_V,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/ST_MCL,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250503_131406.vital,1.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250503_131406.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250503_131406.vital,125.0
INTELLIVUE/CO2,box5,xpwhbn6yp_250503_131406.vital,62.5
INTELLIVUE/RESP,box5,xpwhbn6yp_250503_131406.vital,62.5
INTELLIVUE/ECG_III,box5,xpwhbn6yp_250503_131406.vital,500.0
INTELLIVUE/ART_MEAN,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ART_SYS,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ART_DIA,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/PLETH_HR,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ECG_HR,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ECG_II,box4,nd7wx5v9h_250414_205220.vital,500.0
INTELLIVUE/PLETH,box4,nd7wx5v9h_250414_205220.vital,125.0
INTELLIVUE/ART,box4,nd7wx5v9h_250414_205220.vital,125.0
INTELLIVUE/RESP,box4,nd7wx5v9h_250414_205220.vital,62.5
INTELLIVUE/ECG_VPC_CNT,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ST_I,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ST_II,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ST_III,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ST_AVR,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ST_AVL,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ST_AVF,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ST_V,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ST_MCL,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/RR,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ECG_III,box4,nd7wx5v9h_250414_205220.vital,500.0
INTELLIVUE/ECG_I,box4,nd7wx5v9h_250414_205220.vital,500.0
INTELLIVUE/NIBP_SYS,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/NIBP_DIA,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/NIBP_MEAN,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/NIBP_HR,box4,nd7wx5v9h_250414_205220.vital,1.0
INTELLIVUE/ECG_III,box5,xpwhbn6yp_250315_001449.vital,500.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250315_001449.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250315_001449.vital,125.0
INTELLIVUE/CO2,box5,xpwhbn6yp_250315_001449.vital,62.5
INTELLIVUE/RESP,box5,xpwhbn6yp_250315_001449.vital,62.5
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/ST_I,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/ST_II,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/ST_III,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/ST_AVR,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/ST_AVL,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/ST_AVF,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/ST_V,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/ST_MCL,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/NIBP_SYS,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/NIBP_DIA,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/NIBP_MEAN,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/NIBP_HR,box5,xpwhbn6yp_250315_001449.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250122_203740.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250122_203740.vital,125.0
INTELLIVUE/RESP,box5,xpwhbn6yp_250122_203740.vital,62.5
INTELLIVUE/ST_I,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/ST_II,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/ST_III,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/ST_AVR,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/ST_AVL,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/ST_AVF,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/ECG_III,box5,xpwhbn6yp_250122_203740.vital,500.0
INTELLIVUE/NIBP_SYS,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/NIBP_DIA,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/NIBP_MEAN,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/NIBP_HR,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/ST_V,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/ST_MCL,box5,xpwhbn6yp_250122_203740.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/ST_I,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/ST_II,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/ST_III,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/ST_AVR,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/ST_AVL,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/ST_AVF,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/ST_V,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/ST_MCL,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/NIBP_SYS,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/NIBP_DIA,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/NIBP_MEAN,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/NIBP_HR,box5,xpwhbn6yp_250315_034628.vital,1.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250315_034628.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250315_034628.vital,125.0
INTELLIVUE/CO2,box5,xpwhbn6yp_250315_034628.vital,62.5
INTELLIVUE/RESP,box5,xpwhbn6yp_250315_034628.vital,62.5
INTELLIVUE/ECG_III,box5,xpwhbn6yp_250315_034628.vital,500.0
INTELLIVUE/ECG_II,box6,khzwppuuh_250110_212150.vital,500.0
INTELLIVUE/PLETH,box6,khzwppuuh_250110_212150.vital,125.0
INTELLIVUE/RESP,box6,khzwppuuh_250110_212150.vital,62.5
INTELLIVUE/ECG_III,box6,khzwppuuh_250110_212150.vital,500.0
INTELLIVUE/PLETH_SAT_O2,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/PLETH_HR,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ECG_HR,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/RR,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_I,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_II,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_V1,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_V2,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_V3,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_V4,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_V5,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_V6,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_III,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_AVR,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_AVL,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ST_AVF,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box6,khzwppuuh_250110_212150.vital,1.0
INTELLIVUE/ECG_II,box6,khzwppuuh_250302_135209.vital,500.0
INTELLIVUE/PLETH,box6,khzwppuuh_250302_135209.vital,125.0
INTELLIVUE/RESP,box6,khzwppuuh_250302_135209.vital,62.5
INTELLIVUE/ABP,box6,khzwppuuh_250302_135209.vital,125.0
INTELLIVUE/FIO2,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/VENT_RR,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/TV_EXP,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/TV_INSP,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/PIP_CMH2O,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/PEEP_CMH2O,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/PPLAT_CMH2O,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/ABP_MEAN,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/ABP_SYS,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/ABP_DIA,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/ABP_HR,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/PLETH_HR,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/ECG_HR,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/RR,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box6,khzwppuuh_250302_135209.vital,1.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250115_112319.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250115_112319.vital,125.0
INTELLIVUE/RESP,box5,xpwhbn6yp_250115_112319.vital,62.5
INTELLIVUE/ABP,box5,xpwhbn6yp_250115_112319.vital,125.0
INTELLIVUE/ABP_MEAN,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ABP_SYS,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ABP_DIA,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ABP_HR,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ST_I,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ST_II,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ST_III,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ST_AVR,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ST_AVL,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ST_AVF,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ECG_III,box5,xpwhbn6yp_250115_112319.vital,500.0
INTELLIVUE/ST_V,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/ST_MCL,box5,xpwhbn6yp_250115_112319.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box6,khzwppuuh_250110_214537.vital,1.0
INTELLIVUE/PLETH_HR,box6,khzwppuuh_250110_214537.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box6,khzwppuuh_250110_214537.vital,1.0
INTELLIVUE/ECG_HR,box6,khzwppuuh_250110_214537.vital,1.0
INTELLIVUE/RR,box6,khzwppuuh_250110_214537.vital,1.0
INTELLIVUE/ST_I,box6,khzwppuuh_250110_214537.vital,1.0
